CNatFluct,CdueGHG,CseriousDamage,CO2causesCC,HumansInsign,GMimportant,GMdamageEnv,GMtested,GMdangerous,GMsafe,VaxSafe,VaxNegSide,VaxTested,VaxRisky,VaxContribHealth,PLiberal,PRepub,PCommunismFailed,PNeverConserv,PMediaLeft,PSocialismOK,PLeft,FMUnresBest,FMLimitSocial,FMMoreImp,FMThreatEnv,FMUnsustain,CYNewWorldOrder,CYMLK,CYMoon,CYJFK,CY911,CYDiana,CYClimChange,CYAIDS,CYTobacco,Catch1,CauseHIV,CauseSmoking,CauseLead,age,gender,climate_avg,GM_food_avg,vaccines_avg,political_conservatism_avg,free_market_avg,conspiracist_avg,convenience_avg,scientific_props_avg,conspiacist_avg_quad
3,3,4,4,4,3,3,3,2,2,5,5,5,5,5,3,2,4,4,3,3,3,2,3,3,5,3,1,2,1,1,1,1,1,1,1,3,5,5,5,43,2,3.6,2.6,5,3.14285714285714,3.2,1.16666666666667,1,5,1.36111111111111
4,4,4,4,4,3,3,3,2,2,4,3,4,4,4,2,4,4,3,4,2,2,2,2,2,2,2,3,4,2,4,2,4,2,5,2,3,3,5,5,47,2,4,2.6,3.8,3,2,3.16666666666667,3,4.33333333333333,10.0277777777778
3,3,4,3,4,3,3,3,2,3,4,4,3,4,4,4,3,4,3,3,5,3,3,3,3,3,3,2,2,1,3,2,3,3,1,2,3,5,5,4,63,1,3.4,2.8,3.8,3.57142857142857,3,2.16666666666667,2,4.66666666666667,4.69444444444444
2,3,3,3,4,4,3,4,3,3,5,5,4,5,5,5,4,5,5,5,5,5,4,5,3,5,4,3,2,1,5,3,1,3,1,2,3,4,5,5,55,1,3,3.4,4.8,4.85714285714286,4.2,2.5,2,4.66666666666667,6.25
3,4,4,2,4,3,3,3,3,3,4,4,4,4,4,2,2,5,2,3,4,4,3,2,3,2,4,3,3,2,2,1,2,4,2,3,3,5,5,4,53,2,3.4,3,4,3.14285714285714,2.8,2.16666666666667,3,4.66666666666667,4.69444444444444
2,3,4,3,3,4,3,3,2,3,4,3,4,3,5,2,2,4,3,3,3,3,3,3,3,2,3,3,3,2,3,2,3,3,2,2,3,4,4,4,53,2,3,3,3.8,2.85714285714286,2.8,2.66666666666667,2.33333333333333,4,7.11111111111111
3,4,4,3,4,4,4,4,4,3,2,4,3,4,5,4,2,4,4,3,3,3,3,3,4,4,4,1,1,1,4,2,2,3,2,1,3,5,5,4,61,2,3.6,3.8,3.6,3.28571428571429,3.6,1.83333333333333,2,4.66666666666667,3.36111111111111
4,2,2,2,3,2,1,2,1,1,2,2,3,2,2,5,5,5,4,4,5,3,2,3,3,3,3,4,5,3,5,5,5,5,4,4,3,5,4,5,51,1,2.6,1.4,2.2,4.42857142857143,2.8,4.5,4.33333333333333,4.66666666666667,20.25
2,2,3,2,4,3,3,3,2,2,4,4,1,5,4,4,3,3,4,4,4,4,2,3,3,4,4,4,2,1,3,1,3,2,1,2,3,5,4,4,67,2,2.6,2.6,3.6,3.71428571428571,3.2,2.33333333333333,1.66666666666667,4.33333333333333,5.44444444444445
3,2,4,3,5,4,4,4,4,4,5,4,4,4,5,2,4,4,5,2,3,4,4,3,2,2,2,1,1,1,4,1,4,2,1,1,3,4,5,4,56,2,3.4,4,4.4,3.42857142857143,2.6,2,1.33333333333333,4.33333333333333,4
2,5,4,4,4,3,3,4,2,3,5,5,4,5,5,2,2,4,2,2,3,2,2,1,3,2,2,3,3,1,2,1,2,2,1,2,3,4,3,4,36,2,3.8,3,4.8,2.42857142857143,2,2,1.66666666666667,3.66666666666667,4
2,1,2,2,3,2,2,2,2,2,2,3,2,4,1,4,3,5,4,4,5,3,4,4,3,4,4,3,2,2,2,3,2,3,2,2,3,4,5,4,29,2,2,2,2.4,4,3.8,2.33333333333333,2.33333333333333,4.33333333333333,5.44444444444445
2,3,3,2,4,3,3,3,2,3,5,3,4,2,5,3,2,4,3,4,3,3,4,3,3,3,3,2,4,3,3,4,3,4,3,3,3,4,4,4,66,1,2.8,2.8,3.8,3.14285714285714,3.2,3.16666666666667,3.33333333333333,4,10.0277777777778
4,4,4,4,5,4,4,4,4,4,4,2,4,2,4,2,2,4,3,3,3,2,1,2,4,2,3,4,5,2,4,4,4,1,4,1,3,5,5,4,62,2,4.2,4,3.2,2.71428571428571,2.4,3.83333333333333,2,4.66666666666667,14.6944444444444
3,3,5,3,5,3,1,4,1,1,5,5,5,5,5,1,3,5,4,5,3,3,4,2,1,3,3,1,2,1,1,1,5,1,3,1,3,5,5,5,46,2,3.8,2,5,3.42857142857143,2.6,1.83333333333333,1.66666666666667,5,3.36111111111111
4,5,5,5,5,5,5,4,4,3,5,5,5,5,1,1,2,5,5,1,5,3,1,5,1,5,5,1,1,1,1,1,1,1,1,1,3,5,5,5,47,2,4.8,4.2,4.2,3.14285714285714,3.4,1,1,5,1
1,3,3,3,3,3,4,3,3,4,4,3,4,4,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,2,2,2,3,3,2,3,3,4,4,4,41,1,2.6,3.4,3.6,3.42857142857143,3,2.5,2.66666666666667,4,6.25
2,4,4,4,5,3,3,4,2,2,5,5,5,5,5,4,4,4,4,2,2,5,4,2,4,2,4,1,1,1,2,1,1,3,1,1,3,5,5,5,32,2,3.8,2.8,5,3.57142857142857,3.2,1.16666666666667,1.66666666666667,5,1.36111111111111
4,4,4,4,5,3,3,3,1,1,4,4,4,4,4,2,1,4,3,2,3,2,3,3,3,3,3,2,1,1,3,1,2,1,1,1,3,5,5,5,66,2,4.2,2.2,4,2.42857142857143,3,1.66666666666667,1,5,2.77777777777778
2,3,3,3,4,3,3,3,1,1,3,2,1,2,2,2,4,5,3,4,4,4,3,3,3,3,3,3,2,2,3,1,1,2,2,3,3,5,3,5,49,2,3,2.2,2,3.71428571428571,3,2,2.33333333333333,4.33333333333333,4
4,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,2,3,4,1,4,3,5,3,3,3,3,5,5,4,34,1,2.8,3,3,2.28571428571429,2.8,3.33333333333333,3,4.66666666666667,11.1111111111111
2,5,5,4,2,4,1,4,1,5,4,3,4,1,5,2,3,4,1,4,2,1,5,2,3,2,2,5,4,4,5,5,4,4,5,4,3,4,4,5,29,1,3.6,3,3.4,2.42857142857143,2.8,4.5,4.33333333333333,4.33333333333333,20.25
4,3,4,2,4,2,3,3,2,2,5,4,4,5,5,1,1,5,1,2,4,1,1,2,3,5,5,2,1,1,2,1,1,1,1,2,3,5,5,4,34,2,3.4,2.4,4.6,2.14285714285714,3.2,1.33333333333333,1.33333333333333,4.66666666666667,1.77777777777778
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,3,5,5,5,36,1,3,3,3,3,3,3,5,5,9
3,3,3,4,4,3,3,3,3,2,5,5,5,5,5,2,1,3,3,3,5,3,3,3,3,4,2,1,1,1,4,1,1,1,1,1,3,5,5,5,34,2,3.4,2.8,5,2.85714285714286,3,1.5,1,5,2.25
4,4,4,3,4,3,4,3,2,3,4,5,5,4,5,3,2,5,3,2,2,2,4,3,3,2,3,1,4,2,5,2,2,2,2,1,3,2,2,4,66,2,3.8,3,4.6,2.71428571428571,3,2.66666666666667,1.66666666666667,2.66666666666667,7.11111111111111
2,3,3,3,3,3,3,3,1,3,3,1,3,1,3,5,3,5,3,5,5,5,3,3,3,3,5,1,1,1,1,1,1,3,1,1,3,5,5,5,30,1,2.8,2.6,2.2,4.42857142857143,3.4,1,1.66666666666667,5,1
1,4,2,3,2,3,2,2,1,2,5,5,5,5,5,3,1,2,4,4,4,5,4,4,2,2,4,4,2,2,2,4,2,4,1,1,3,5,5,5,28,2,2.4,2,5,3.28571428571429,3.2,2.66666666666667,2,5,7.11111111111111
2,5,5,1,5,1,1,1,1,1,5,5,5,5,5,3,3,3,3,3,3,3,1,2,4,2,2,4,1,1,4,1,4,1,2,1,3,5,5,4,55,2,3.6,1,5,3,2.2,2.5,1.33333333333333,4.66666666666667,6.25
2,3,4,3,4,3,3,3,3,2,4,4,4,3,5,3,3,3,2,4,3,3,3,2,2,2,3,2,2,2,2,2,2,2,2,4,3,5,5,4,26,2,3.2,2.8,4,3,2.4,2,2.66666666666667,4.66666666666667,4
4,4,5,4,4,2,3,2,3,3,5,5,4,5,4,1,1,2,1,1,1,1,1,4,1,1,2,1,3,2,3,1,2,1,1,1,3,2,5,3,33,2,4.2,2.6,4.6,1.14285714285714,1.8,2,1,3.33333333333333,4
2,3,3,3,4,3,3,3,2,2,4,3,4,4,4,2,2,4,4,3,3,3,2,4,2,4,4,1,1,1,3,1,1,2,2,2,3,5,5,4,71,2,3,2.6,3.8,3,3.2,1.33333333333333,2,4.66666666666667,1.77777777777778
3,3,4,3,4,3,3,3,3,3,4,4,3,4,4,3,3,4,3,3,4,4,3,3,3,3,3,1,1,1,2,1,2,2,2,3,3,5,4,5,40,2,3.4,3,3.8,3.42857142857143,3,1.33333333333333,2.33333333333333,4.66666666666667,1.77777777777778
3,2,3,3,4,3,4,3,2,1,4,4,4,4,4,2,2,4,5,2,4,2,4,3,2,4,3,3,2,1,4,1,2,2,1,2,3,5,5,5,40,1,3,2.6,4,3,3.2,2.16666666666667,1.66666666666667,5,4.69444444444444
2,2,5,3,4,4,3,5,3,4,5,5,4,4,5,3,2,5,4,3,4,3,2,2,2,2,2,2,2,1,3,1,2,1,2,1,3,5,5,4,39,2,3.2,3.8,4.6,3.42857142857143,2,1.83333333333333,1.33333333333333,4.66666666666667,3.36111111111111
4,4,4,3,4,3,3,3,2,3,4,4,3,5,5,1,1,5,2,3,2,2,2,3,4,2,3,1,3,1,1,2,2,1,1,1,3,5,5,4,80,2,3.8,2.8,4.2,2.28571428571429,2.8,1.66666666666667,1,4.66666666666667,2.77777777777778
1,5,4,3,4,5,5,4,4,4,5,5,4,5,5,3,3,5,5,3,5,3,5,3,4,2,2,5,1,1,3,1,1,3,1,5,3,5,3,5,59,1,3.4,4.4,4.8,3.85714285714286,3.2,2,3,4.33333333333333,4
4,4,4,3,3,2,4,2,2,3,5,5,4,4,5,3,1,4,3,3,3,4,1,1,2,2,1,1,3,1,3,2,1,1,1,1,3,5,4,3,52,2,3.6,2.6,4.6,3,1.4,1.83333333333333,1,4,3.36111111111111
4,4,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,2,3,2,2,2,3,4,4,4,37,1,3.8,3.2,3,3,3,2.33333333333333,2,4,5.44444444444445
3,4,3,4,5,3,3,5,3,3,5,5,5,5,5,5,1,3,5,3,3,5,3,3,3,3,2,3,1,1,3,1,1,3,1,1,3,5,5,5,69,1,3.8,3.4,5,3.57142857142857,2.8,1.66666666666667,1.66666666666667,5,2.77777777777778
5,4,4,3,5,5,4,5,5,4,5,5,5,5,3,1,2,5,3,1,3,1,3,4,3,3,3,1,1,1,3,1,1,1,1,1,3,5,5,5,41,2,4.2,4.6,4.6,2.28571428571429,3.2,1.33333333333333,1,5,1.77777777777778
4,3,4,4,4,4,3,4,2,2,4,4,4,4,4,4,4,4,4,3,3,4,4,3,3,2,2,3,4,2,4,2,2,3,2,4,3,4,4,3,40,1,3.8,3,4,3.71428571428571,2.8,2.83333333333333,3,3.66666666666667,8.02777777777778
4,3,3,4,4,3,2,2,2,2,4,4,3,4,4,2,2,4,4,1,3,2,1,2,3,1,2,3,1,1,3,1,2,1,1,1,3,4,4,4,58,2,3.6,2.2,3.8,2.57142857142857,1.8,1.83333333333333,1,4,3.36111111111111
4,4,4,4,4,2,2,2,2,2,4,2,2,4,4,2,2,4,4,2,4,4,2,4,2,2,2,3,4,1,4,2,4,1,4,2,3,4,5,5,46,2,4,2,3.2,3.14285714285714,2.4,3,2.33333333333333,4.66666666666667,9
4,4,4,3,2,3,2,2,2,3,4,4,3,3,4,3,2,3,3,3,2,3,3,2,3,2,2,3,3,3,4,3,2,2,3,2,3,4,5,4,54,1,3.4,2.4,3.6,2.71428571428571,2.4,3,2.33333333333333,4.33333333333333,9
1,1,1,2,1,1,1,1,1,1,1,1,1,5,5,3,3,4,3,3,2,3,3,1,3,1,1,5,5,5,5,5,5,5,5,5,3,5,2,3,49,2,1.2,1,2.6,3,1.8,5,5,3.33333333333333,25
4,3,4,3,4,2,3,2,2,2,4,4,4,4,2,4,2,4,2,2,3,3,3,3,3,3,4,2,3,2,3,3,3,3,2,3,3,4,4,4,41,2,3.6,2.2,3.6,2.85714285714286,3.2,2.66666666666667,2.66666666666667,4,7.11111111111111
2,4,4,3,4,3,3,3,2,2,4,4,3,4,4,3,3,5,4,3,3,3,4,3,4,2,3,1,1,1,1,1,1,1,1,1,3,5,5,5,52,2,3.4,2.6,3.8,3.42857142857143,3.2,1,1,5,1
3,4,4,3,4,4,3,3,2,1,5,4,4,4,5,3,3,5,4,3,4,3,1,2,1,1,3,1,2,1,2,2,1,2,2,1,3,5,5,5,36,1,3.6,2.6,4.4,3.57142857142857,1.6,1.5,1.66666666666667,5,2.25
3,4,4,4,5,4,4,3,4,4,4,4,3,4,4,2,1,4,2,2,2,2,1,1,2,1,1,1,2,1,3,1,2,2,1,1,3,5,5,5,5,2,4,3.8,3.8,2.14285714285714,1.2,1.66666666666667,1.33333333333333,5,2.77777777777778
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,30,1,3,3,3,3,3,3,3,3,9
3,4,4,3,3,3,3,3,3,3,4,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,4,2,5,3,5,4,3,3,3,5,5,5,67,2,3.4,3,3.6,3.14285714285714,3,3.66666666666667,3.33333333333333,5,13.4444444444444
4,4,5,4,5,4,5,4,3,4,5,5,5,3,5,1,4,5,1,4,3,3,4,3,5,3,1,4,4,1,5,2,5,1,1,3,3,5,2,5,44,2,4.4,4,4.6,3,3.2,3.5,1.66666666666667,4,12.25
5,4,5,4,4,4,5,5,4,4,5,5,5,5,5,2,1,5,3,1,3,2,2,1,1,4,1,1,1,1,1,1,1,1,1,1,3,5,5,5,59,1,4.4,4.4,5,2.42857142857143,1.8,1,1,5,1
1,5,5,1,1,3,1,3,1,1,5,3,5,3,5,1,1,5,1,5,1,3,3,1,1,3,1,5,5,1,5,5,5,3,5,3,3,5,5,5,61,2,2.6,1.8,4.2,2.42857142857143,1.8,4.33333333333333,3.66666666666667,5,18.7777777777778
4,3,5,5,5,2,1,2,1,1,4,3,4,3,3,2,2,3,2,2,3,2,3,2,2,2,1,3,2,1,2,2,2,2,2,3,3,3,5,4,30,2,4.4,1.4,3.4,2.28571428571429,2,2,2.33333333333333,4,4
3,2,4,3,3,4,3,4,3,3,4,4,4,3,4,3,2,3,3,3,3,3,3,2,4,4,3,2,1,3,3,5,3,2,3,2,3,4,4,4,29,2,3,3.4,3.8,2.85714285714286,3.2,2.83333333333333,2.33333333333333,4,8.02777777777778
3,2,4,4,4,3,3,2,2,3,4,5,4,5,4,2,2,3,3,2,3,2,2,2,2,2,3,1,1,1,1,2,2,2,1,1,3,3,4,4,29,2,3.4,2.6,4.4,2.42857142857143,2.2,1.33333333333333,1.33333333333333,3.66666666666667,1.77777777777778
2,3,2,2,3,2,3,2,2,2,4,4,3,4,4,4,3,4,4,3,3,3,4,3,4,4,4,3,2,2,4,2,2,4,2,4,3,4,3,3,66,2,2.4,2.2,3.8,3.42857142857143,3.8,2.5,3.33333333333333,3.33333333333333,6.25
1,1,1,1,2,3,3,4,2,3,4,4,4,4,4,5,4,5,5,4,4,5,5,2,5,5,5,3,1,1,2,1,2,5,1,2,3,4,4,4,48,1,1.2,3,4,4.57142857142857,4.4,1.66666666666667,2.66666666666667,4,2.77777777777778
2,2,2,2,2,2,2,3,2,2,4,4,4,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,2,2,2,2,2,4,2,2,3,4,4,4,39,2,2,2.2,4.2,4.85714285714286,4,2.33333333333333,2.66666666666667,4,5.44444444444445
4,3,4,3,4,2,3,2,2,2,2,4,4,4,3,2,2,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,3,4,5,4,30,2,3.6,2.2,3.4,2.85714285714286,3,2,1.66666666666667,4.33333333333333,4
3,3,3,3,3,3,3,3,3,3,4,3,4,3,2,3,3,3,3,3,3,3,4,3,3,3,3,2,2,2,4,2,4,3,2,4,3,3,2,4,53,2,3,3,3.2,3,3.2,2.66666666666667,3,3,7.11111111111111
3,3,4,4,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,2,4,3,49,1,3.4,3,3.4,3.14285714285714,3,2.83333333333333,2.66666666666667,3,8.02777777777778
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,1,1,1,1,1,1,1,1,3,4,4,4,35,1,3,3,3,2.85714285714286,3,1,1,4,1
2,4,4,4,2,4,2,4,2,4,4,2,4,2,4,2,4,4,2,4,2,2,4,2,4,2,2,3,5,2,3,5,4,5,5,5,3,5,5,5,40,2,3.2,3.2,3.2,2.85714285714286,2.8,3.66666666666667,5,5,13.4444444444444
1,2,2,2,2,3,3,3,3,3,3,3,3,3,3,2,1,3,2,4,3,4,2,3,2,2,3,2,3,3,4,5,5,5,5,3,3,4,4,5,24,2,1.8,3,3,2.71428571428571,2.4,3.66666666666667,4.33333333333333,4.33333333333333,13.4444444444444
4,4,4,3,5,4,3,2,4,2,3,4,2,4,2,4,3,3,4,3,3,4,2,3,2,2,3,2,1,1,3,1,2,2,1,2,3,5,5,4,57,2,4,3,3,3.42857142857143,2.4,1.66666666666667,1.66666666666667,4.66666666666667,2.77777777777778
2,3,2,2,4,2,3,2,1,1,5,4,2,3,4,5,4,5,5,3,4,3,4,3,3,1,2,2,1,1,1,1,2,4,1,1,3,4,4,4,53,1,2.6,1.8,3.6,4.14285714285714,2.6,1.33333333333333,2,4,1.77777777777778
1,2,2,2,3,3,3,4,3,3,4,4,4,4,4,5,3,5,5,5,5,5,3,3,4,4,3,3,1,1,3,1,1,4,3,2,3,4,4,4,47,2,2,3.2,4,4.71428571428571,3.4,1.66666666666667,3,4,2.77777777777778
3,4,4,3,5,4,4,3,4,3,4,4,4,2,4,1,1,3,2,2,3,1,3,2,2,4,4,2,5,1,5,2,2,1,1,1,3,4,5,4,37,2,3.8,3.6,3.6,1.85714285714286,3,2.83333333333333,1,4.33333333333333,8.02777777777778
4,4,5,4,5,3,3,4,2,3,4,4,4,5,4,1,1,4,1,1,1,1,1,1,1,1,1,3,2,1,3,3,2,1,1,2,3,5,5,4,60,2,4.4,3,4.2,1.42857142857143,1,2.33333333333333,1.33333333333333,4.66666666666667,5.44444444444445
2,4,4,4,3,3,3,3,2,3,4,2,4,2,4,2,4,4,3,3,2,3,4,2,4,2,2,4,4,3,4,4,4,4,4,4,3,4,4,4,50,1,3.4,2.8,3.2,3,2.8,3.83333333333333,4,4,14.6944444444444
1,1,1,2,3,5,5,5,5,5,5,5,5,5,5,3,3,5,3,5,5,3,5,5,5,5,5,1,1,1,2,1,1,5,1,5,3,5,4,3,43,1,1.6,5,5,3.85714285714286,5,1.16666666666667,3.66666666666667,4,1.36111111111111
3,4,4,4,4,3,3,3,3,3,5,5,4,3,4,3,3,5,1,3,4,3,3,3,3,3,3,1,3,1,5,1,3,1,1,4,3,3,5,3,44,2,3.8,3,4.2,3.14285714285714,3,2.33333333333333,2,3.66666666666667,5.44444444444445
4,4,4,4,5,3,4,4,3,3,4,5,4,5,5,2,2,5,4,2,2,3,2,4,2,4,4,4,1,1,1,1,1,1,1,2,3,5,4,5,59,2,4.2,3.4,4.6,2.85714285714286,3.2,1.5,1.33333333333333,4.66666666666667,2.25
2,3,5,3,3,3,3,3,3,1,5,3,5,5,5,5,1,5,3,3,3,3,5,3,4,1,2,5,3,3,3,3,3,4,5,5,3,3,3,5,48,2,3.2,2.6,4.6,3.28571428571429,3,3.33333333333333,4.66666666666667,3.66666666666667,11.1111111111111
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,43,2,3,3,3,3,3,3,3,3,9
4,4,5,2,5,2,1,2,1,1,5,4,4,3,4,1,3,4,2,3,2,3,5,2,4,3,3,3,4,2,3,4,1,2,1,2,3,5,5,5,31,1,4,1.4,4,2.57142857142857,3.4,2.83333333333333,1.66666666666667,5,8.02777777777778
1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,4,3,4,2,3,1,1,1,3,1,1,5,1,1,3,5,5,4,34,1,1,5,5,4.71428571428571,3.2,1.33333333333333,2.33333333333333,4.66666666666667,1.77777777777778
4,3,4,4,5,3,3,3,2,3,4,4,4,4,4,3,3,4,3,3,4,3,4,2,3,4,3,2,2,1,3,2,1,2,1,2,3,4,4,3,57,2,4,2.8,4,3.28571428571429,3.2,1.83333333333333,1.66666666666667,3.66666666666667,3.36111111111111
4,4,4,5,5,3,3,3,1,1,5,4,4,4,4,4,3,4,4,3,3,3,3,3,3,3,3,3,4,1,4,1,2,1,2,1,3,5,5,4,51,2,4.4,2.2,4.2,3.42857142857143,3,2.5,1.33333333333333,4.66666666666667,6.25
4,4,4,4,4,2,1,1,5,1,5,1,4,1,5,5,5,4,4,5,2,2,4,2,4,2,2,4,4,2,4,2,3,5,2,2,3,5,5,5,61,1,4,2,3.2,3.85714285714286,2.8,3.16666666666667,3,5,10.0277777777778
2,4,4,4,5,1,1,1,1,1,1,5,2,5,2,3,1,1,5,3,3,5,3,5,1,5,5,1,3,1,1,1,1,3,1,1,3,5,5,5,41,2,3.8,1,3,3,3.8,1.33333333333333,1.66666666666667,5,1.77777777777778
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,1,1,3,5,5,5,32,2,3,3,3,3,3,2.83333333333333,1,5,8.02777777777778
2,4,4,4,5,4,2,4,3,4,5,2,3,2,4,5,5,4,3,4,2,3,4,3,4,3,2,3,4,4,2,2,2,4,3,1,3,5,5,4,49,2,3.8,3.4,3.2,3.71428571428571,3.2,2.83333333333333,2.66666666666667,4.66666666666667,8.02777777777778
5,5,5,5,5,2,1,1,1,1,5,5,4,5,5,2,2,3,3,1,2,2,1,1,2,3,3,1,1,1,2,1,1,1,1,2,3,5,5,5,61,1,5,1.2,4.8,2.14285714285714,2,1.16666666666667,1.33333333333333,5,1.36111111111111
3,4,4,3,4,4,4,4,3,3,4,4,4,4,4,2,1,4,3,4,3,4,3,2,3,2,3,2,3,2,4,3,4,3,2,2,3,5,5,5,68,2,3.6,3.6,4,3,2.6,3,2.33333333333333,5,9
4,4,4,3,4,2,2,2,2,2,5,4,4,4,5,4,3,5,3,2,2,2,1,2,3,2,4,2,5,5,5,4,2,1,1,1,3,5,5,5,40,2,3.8,2,4.4,3,2.4,3.83333333333333,1,5,14.6944444444444
1,2,2,3,2,3,3,4,3,3,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,4,5,3,1,1,1,1,3,4,1,3,3,5,5,4,52,1,2,3.2,5,4.85714285714286,4.4,1.66666666666667,2.66666666666667,4.66666666666667,2.77777777777778
5,5,5,4,5,1,1,1,1,1,5,5,5,1,5,4,5,5,4,4,1,3,4,2,2,2,2,1,1,1,2,1,4,2,1,1,3,5,5,5,51,2,4.8,1,4.2,3.71428571428571,2.4,1.66666666666667,1.33333333333333,5,2.77777777777778
3,4,3,4,4,3,3,2,2,2,3,4,3,4,4,4,3,3,5,3,4,4,3,3,3,3,3,2,1,1,3,2,2,2,1,3,3,4,4,5,52,2,3.6,2.4,3.6,3.71428571428571,3,1.83333333333333,2,4.33333333333333,3.36111111111111
1,4,4,4,3,1,1,1,1,1,1,1,1,1,1,1,4,3,1,1,3,2,1,2,2,2,2,4,3,3,5,5,3,2,4,2,3,5,5,4,35,2,3.2,1,1,2.14285714285714,1.8,3.83333333333333,2.66666666666667,4.66666666666667,14.6944444444444
2,4,4,2,3,4,4,4,2,3,4,2,4,4,3,2,1,3,2,3,2,3,1,2,2,2,3,3,5,3,4,2,2,4,4,2,3,3,4,5,67,2,3,3.4,3.4,2.28571428571429,2,3.16666666666667,3.33333333333333,4,10.0277777777778
1,1,1,1,1,2,2,1,2,1,3,3,3,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,1,2,5,1,1,3,5,5,5,17,1,1,1.6,3,5,5,2.33333333333333,2.33333333333333,5,5.44444444444445
2,4,4,3,4,4,3,2,2,3,5,4,4,5,5,5,3,5,5,5,5,5,5,5,4,5,3,5,5,1,5,1,4,2,1,1,3,5,5,5,65,1,3.4,2.8,4.6,4.71428571428571,4.4,3.5,1.33333333333333,5,12.25
3,3,4,2,4,3,4,3,2,2,4,4,4,4,4,2,2,5,2,2,3,3,3,2,2,2,3,3,1,2,4,1,1,2,1,2,3,5,4,5,67,2,3.2,2.8,4,2.71428571428571,2.4,2,1.66666666666667,4.66666666666667,4
1,4,4,4,4,2,4,4,2,2,5,4,4,3,5,2,2,5,5,3,2,2,2,2,5,1,2,5,4,1,5,2,5,5,4,4,3,5,5,5,50,1,3.4,2.8,4.2,3,2.4,3.66666666666667,4.33333333333333,5,13.4444444444444
1,2,2,2,2,3,3,3,3,3,5,5,5,5,4,5,5,4,5,4,5,5,3,3,3,3,3,3,3,1,4,2,2,4,1,3,3,2,3,3,51,2,1.8,3,4.8,4.71428571428571,3,2.5,2.66666666666667,2.66666666666667,6.25
2,5,5,4,1,5,2,5,1,4,5,4,5,5,5,2,5,2,4,1,1,1,1,1,1,2,2,2,1,2,1,1,1,5,2,2,3,4,5,5,56,2,3.4,3.4,4.8,2.28571428571429,1.4,1.33333333333333,3,4.66666666666667,1.77777777777778
1,1,1,1,5,1,1,1,1,1,5,1,5,5,5,5,1,5,5,1,5,5,1,5,1,5,5,1,1,1,1,1,1,5,5,5,3,5,5,5,40,2,1.8,1,4.2,3.85714285714286,3.4,1,5,5,1
2,3,3,3,3,2,3,2,2,2,4,4,4,4,4,5,5,5,5,3,3,2,2,2,3,2,2,4,3,1,3,1,1,3,1,1,3,5,5,5,58,2,2.8,2.2,4,4,2.2,2.16666666666667,1.66666666666667,5,4.69444444444444
3,3,3,4,5,2,3,3,2,2,5,5,4,5,5,2,2,4,3,1,2,2,1,2,2,2,3,2,2,1,2,2,2,1,1,2,3,5,5,5,45,2,3.6,2.4,4.8,2.28571428571429,2,1.83333333333333,1.33333333333333,5,3.36111111111111
2,3,3,3,4,4,3,2,1,2,5,5,4,5,5,4,3,5,1,4,4,3,2,1,4,2,4,4,4,1,5,3,3,2,1,2,3,5,4,4,71,1,3,2.4,4.8,3.42857142857143,2.6,3.33333333333333,1.66666666666667,4.33333333333333,11.1111111111111
4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,3,3,4,3,3,3,3,3,3,3,4,4,2,2,2,4,2,5,2,2,2,3,4,4,4,64,1,4,4,3.8,3.14285714285714,3.4,2.83333333333333,2,4,8.02777777777778
5,2,5,4,5,2,2,2,1,1,5,5,5,5,5,1,5,5,1,4,5,2,1,2,2,1,2,2,1,1,2,1,1,1,4,1,3,5,5,5,46,2,4.2,1.6,5,3.28571428571429,1.6,1.33333333333333,2,5,1.77777777777778
3,4,4,4,5,3,3,4,2,2,4,3,4,3,3,3,1,5,3,3,2,3,3,3,2,3,3,2,3,1,2,2,2,1,1,2,3,4,4,5,15,2,4,2.8,3.4,2.85714285714286,2.8,2,1.33333333333333,4.33333333333333,4
